,,Japan,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Japan
3/11/23,23:00,7296,40261,6375,306,2230,20597,773,-2208,21,5967,-5946,326,0,75669,0.77
3/12/23,0:00,7297,35909,6045,305,2141,31038,776,-5430,106,6185,-6167,938,6,78201,0.01
3/12/23,1:00,7294,34514,5904,295,2111,36172,843,-8298,227,7030,-7011,2462,7,79081,0.01
3/12/23,2:00,7293,34739,5774,293,2131,35302,917,-8476,71,7091,-7084,3376,18,78049,0.01
3/12/23,3:00,7294,35607,5793,293,2147,33934,1035,-9041,0,6824,-6818,2946,29,77068,0.01
3/12/23,4:00,7296,36853,5957,293,2139,29450,1211,-7221,0,6941,-6931,2660,38,75986,0.01
3/12/23,5:00,7291,38348,5933,293,2126,23876,1302,-4209,0,6970,-6962,1811,38,74969,0.01
3/12/23,6:00,7290,43556,6254,291,2117,16294,1395,-1888,150,6466,-6458,555,0,75467,1.01
3/12/23,7:00,7292,50801,7460,290,2215,6967,1594,-533,782,6030,-5972,0,0,76926,8.16
3/12/23,8:00,7290,58335,9016,290,2271,1278,1752,0,1613,6280,-6189,0,0,81935,12.74
3/12/23,9:00,7293,61846,9526,288,2288,13,1992,0,3059,6644,-6572,0,0,86375,13.51
3/12/23,10:00,7294,62500,9084,289,2290,1,2034,0,1931,6814,-6755,0,0,85482,13.12
3/12/23,11:00,7294,61348,8407,289,2304,1,2109,0,1343,6756,-6701,0,0,83149,12.57
3/12/23,12:00,7293,59084,7538,290,2315,0,2227,0,1012,6777,-6721,0,0,79816,11.91
3/12/23,13:00,7293,56105,7051,292,2302,0,2349,0,413,6551,-6518,0,0,75838,11.24
3/12/23,14:00,7291,54205,6841,290,2303,0,2522,-262,13,6418,-6366,0,0,73256,10.22
3/12/23,15:00,7295,51083,6755,291,2298,0,2590,-889,0,5973,-5906,0,0,69490,10.28
3/12/23,16:00,7293,51272,6835,289,2294,0,2525,-1528,0,5681,-5649,0,0,69013,9
3/12/23,17:00,7291,53316,6901,289,2294,0,2682,-938,42,5910,-5875,0,0,71911,9.62
3/12/23,18:00,7292,55558,6915,289,2291,0,2694,-519,530,5921,-5881,0,0,75090,9.84
3/12/23,19:00,7290,56979,7099,290,2282,0,2728,-290,667,6064,-6024,0,0,77087,10.77
3/12/23,20:00,7292,58030,7309,292,2271,0,2764,-60,846,6540,-6503,0,0,78781,10.82
3/12/23,21:00,7292,60093,7911,288,2271,532,2734,0,1221,6858,-6812,0,0,82387,11.43
3/12/23,22:00,7295,62487,8200,292,2267,4007,2659,0,1007,6456,-6408,0,0,88260,12.32
3/12/23,23:00,7292,67349,8180,291,2209,9522,2434,0,1108,6699,-6674,2,0,98407,12.7
3/13/23,0:00,7293,68564,8617,292,2183,13742,2251,-9,2205,7290,-7221,337,0,105206,12.91
3/13/23,1:00,7294,67512,8506,293,2197,16694,2073,-125,1724,8913,-8832,1436,0,106247,11.96
3/13/23,2:00,7290,66216,8395,298,2208,18977,2128,-643,1049,9509,-9429,2535,0,105998,9.65
3/13/23,3:00,7294,62452,7807,306,2216,20034,2317,-1948,858,9357,-9288,2888,0,101402,1
3/13/23,4:00,7290,64776,7833,306,2213,21627,2263,-1716,767,9048,-8991,2322,0,105416,5.5
3/13/23,5:00,7292,64899,7955,305,2210,20294,2494,-1923,221,8790,-8697,1510,0,103839,10.26
3/13/23,6:00,7292,66630,8222,302,2217,16556,2549,-2241,112,8987,-8901,279,0,101725,12.41
3/13/23,7:00,7291,71401,8997,302,2260,10352,2733,-837,261,8435,-8346,0,0,102847,13.54
3/13/23,8:00,7293,77466,9961,301,2300,2863,2739,-93,1197,6997,-6908,0,0,104113,15.13
3/13/23,9:00,7291,81686,10664,299,2315,56,2626,0,2121,7154,-7029,0,0,107179,16.35
3/13/23,10:00,7288,80500,10526,303,2306,3,2530,0,1434,7417,-7296,0,0,105010,15.58
3/13/23,11:00,7292,78526,9965,304,2283,0,2503,0,955,7271,-7171,0,0,101926,15
3/13/23,12:00,7294,76340,9015,302,2276,0,2431,-6,510,7163,-7122,0,0,98204,13.87
3/13/23,13:00,7293,73099,8150,305,2271,0,2302,0,397,6367,-6333,0,0,93849,12.65
3/13/23,14:00,7293,69739,7862,304,2275,0,2127,0,425,5747,-5720,0,0,90052,11.56
3/13/23,15:00,7293,65820,7435,308,2309,0,2009,0,306,5133,-5099,0,0,85512,11.87
3/13/23,16:00,7293,64991,7493,306,2304,0,2009,-13,308,5318,-5279,0,0,84728,12.35
3/13/23,17:00,7294,66676,7732,303,2299,0,1888,0,615,5304,-5267,0,0,86843,12.47
3/13/23,18:00,7292,68769,8024,307,2300,0,1706,0,647,5210,-5150,0,0,89106,12.54
3/13/23,19:00,7292,69882,8177,304,2296,0,1552,0,791,4891,-4820,0,0,90365,12.87
3/13/23,20:00,7293,71792,8498,305,2297,1,1359,0,1129,5194,-5132,0,0,92734,13.37
3/13/23,21:00,7296,74787,8889,307,2302,1297,1122,0,2154,5712,-5670,0,0,98198,15.73
3/13/23,22:00,7292,70122,8708,305,2306,10560,927,0,1729,5736,-5695,0,0,101990,12.85
3/13/23,23:00,7292,63557,8792,307,2256,24612,768,-123,960,6748,-6665,8,3,108503,11.86
3/14/23,0:00,7270,55720,8565,306,2191,36191,646,-195,663,7815,-7721,516,18,111450,10.11
3/14/23,1:00,7201,48784,7648,298,2220,43332,531,-979,0,8893,-8845,1961,32,109082,4.13
3/14/23,2:00,7216,46451,7218,294,2208,48746,476,-5406,0,9252,-9199,2841,38,107256,0.26
3/14/23,3:00,7248,44760,7053,292,2227,49538,499,-10192,0,9714,-9691,3563,51,101449,0.01
3/14/23,4:00,7281,46822,7081,295,2239,46962,503,-7990,0,9457,-9430,3287,50,103222,0.01
3/14/23,5:00,7293,48645,7124,294,2234,40249,576,-5400,0,9116,-9097,2439,57,101035,1.01
3/14/23,6:00,7293,53308,7363,294,2223,29324,540,-1571,202,8319,-8273,1071,64,99019,10.53
3/14/23,7:00,7297,63823,8626,306,2321,15336,434,-445,1779,7535,-7453,0,0,99558,12.13
3/14/23,8:00,7291,73884,10089,307,2354,3291,342,-172,3472,6490,-6408,0,0,100939,15.07
3/14/23,9:00,7288,78825,10551,309,2351,64,328,0,4897,6513,-6423,0,0,104702,16.43
3/14/23,10:00,7292,78546,10317,306,2349,2,330,0,4240,6944,-6871,0,0,103457,16.34
3/14/23,11:00,7289,78011,9320,307,2338,0,344,0,3189,6578,-6544,0,0,100832,16
3/14/23,12:00,7296,75965,8382,304,2335,0,367,0,2276,6081,-6040,0,0,96966,14.01
3/14/23,13:00,7292,73169,7643,307,2324,0,442,0,1522,5632,-5618,0,0,92713,13.25
3/14/23,14:00,7294,70416,7222,308,2333,0,501,0,856,4959,-4942,0,0,88947,12.13
3/14/23,15:00,7293,66294,7043,305,2344,0,529,-15,259,5127,-5107,0,0,84072,11.74
3/14/23,16:00,7292,65387,7096,305,2341,0,570,-12,149,4923,-4908,0,0,83141,11.94
3/14/23,17:00,7293,66983,7497,304,2340,0,604,0,217,4630,-4588,0,0,85279,12.26
3/14/23,18:00,7291,68378,8084,305,2335,0,666,0,648,4832,-4783,0,0,87757,12.41
3/14/23,19:00,7292,69108,8113,304,2336,0,775,0,1114,4880,-4830,0,0,89092,12.55
3/14/23,20:00,7291,70711,7945,304,2322,1,860,0,1680,5239,-5188,0,0,91166,12.95
3/14/23,21:00,7293,71921,8125,306,2345,1620,986,0,2679,5816,-5746,0,0,95343,14.4
3/14/23,22:00,7293,65220,7917,306,2348,12358,892,0,1315,6219,-6156,0,0,97707,11.85
3/14/23,23:00,7292,56825,8260,307,2249,27769,767,-564,362,7391,-7345,2,0,103314,11.68
3/15/23,0:00,7294,49721,7958,308,2213,40328,717,-2456,218,8197,-8109,530,0,106387,6.66
3/15/23,1:00,7293,45158,7180,297,2221,47635,691,-5371,0,8653,-8603,1486,0,105154,0.02
3/15/23,2:00,7292,43377,6969,298,2231,50275,695,-7196,0,9235,-9218,2323,0,103960,0.01
3/15/23,3:00,7296,41886,6539,298,2233,49240,702,-10399,0,9621,-9610,3386,0,97804,0.01
3/15/23,4:00,7293,44182,6576,296,2184,47000,738,-8257,0,9458,-9444,2696,0,100025,0.01
3/15/23,5:00,7293,46925,6982,294,2147,40315,820,-6456,0,9183,-9148,1646,0,98354,0.51
3/15/23,6:00,7293,52057,7404,292,2168,28887,868,-2443,0,8695,-8649,393,0,96572,5
3/15/23,7:00,7290,62269,8573,305,2290,14268,857,-329,1350,7369,-7291,0,0,96949,10.41
3/15/23,8:00,7292,71407,10007,306,2326,2914,888,-74,1969,7171,-7082,0,0,97124,12.64
3/15/23,9:00,7294,75104,10592,293,2325,61,1022,0,3261,6509,-6432,0,0,100030,13.28
3/15/23,10:00,7292,74273,10263,295,2317,0,1130,0,2516,6405,-6329,0,0,98162,12.84
3/15/23,11:00,7293,73476,8979,296,2323,0,1185,0,1576,6125,-6078,0,0,95175,12.77
3/15/23,12:00,7297,71671,7927,296,2320,0,1204,0,920,5968,-5934,0,0,91667,12.49
3/15/23,13:00,7296,68789,7097,296,2304,0,1212,0,533,5914,-5870,0,0,87570,11.85
3/15/23,14:00,7296,65350,6803,296,2318,0,1218,-8,966,4943,-4917,0,0,84263,10.11
3/15/23,15:00,7297,61517,6655,294,2304,0,1234,-9,275,4731,-4684,0,0,79613,10.44
3/15/23,16:00,7297,60778,6728,290,2298,0,1265,0,86,4708,-4692,0,0,78757,9.44
3/15/23,17:00,7295,62319,7063,295,2299,0,1352,0,285,4632,-4585,0,0,80954,10.41
3/15/23,18:00,7296,63777,7586,292,2301,0,1385,0,909,4589,-4534,0,0,83601,10.99
3/15/23,19:00,7297,64714,7858,294,2299,0,1428,0,1209,4645,-4592,0,0,85151,10.99
3/15/23,20:00,7297,66138,7556,291,2300,4,1414,0,1226,4966,-4915,0,0,86276,11.01
3/15/23,21:00,7296,66664,7695,296,2332,1781,1450,0,1428,5613,-5560,0,0,88995,11.31
3/15/23,22:00,7299,60574,7695,298,2325,11613,1311,-125,372,5826,-5778,0,0,91409,10.46
3/15/23,23:00,7296,56504,8010,295,2249,24556,1157,-1253,34,6422,-6370,2,0,98899,11.75
3/16/23,0:00,7296,50982,7807,291,2192,35326,1175,-2108,59,7351,-7263,3,0,103108,8.51
3/16/23,1:00,7294,48277,6948,295,2230,41645,1306,-5145,35,7794,-7752,62,0,102927,3.32
3/16/23,2:00,7297,47372,6496,295,2240,42598,1471,-5542,51,7345,-7311,1232,0,102311,1
3/16/23,3:00,7296,46428,6166,289,2236,39807,1548,-6989,42,7208,-7180,1722,0,96849,0.01
3/16/23,4:00,7296,50126,6311,289,2189,34455,1391,-2501,30,6703,-6672,1024,0,99617,1.51
3/16/23,5:00,7297,54811,6651,289,2156,27079,1360,-565,184,5895,-5856,225,0,99299,7.51
3/16/23,6:00,7297,59927,7117,297,2259,17418,1444,0,1875,5801,-5765,3,0,97670,11.45
3/16/23,7:00,7295,65819,8498,290,2283,7717,1263,0,5064,5778,-5715,0,0,98292,11.33
3/16/23,8:00,7293,71251,9914,290,2333,1405,1230,0,4122,5180,-5096,0,0,97920,12.81
3/16/23,9:00,7291,74745,10613,289,2333,21,1300,-9,3227,5484,-5399,0,0,99897,14.85
3/16/23,10:00,7296,74061,10493,288,2337,1,1159,0,1239,5471,-5383,0,0,96961,13.45
3/16/23,11:00,7295,72513,9115,291,2305,1,1087,-3,669,4932,-4887,0,0,93317,12.9
3/16/23,12:00,7293,70386,7911,293,2311,0,1019,0,529,4775,-4732,0,0,89785,11.83
3/16/23,13:00,7295,68048,7365,292,2316,0,1055,-8,181,4662,-4634,0,0,86573,11.32
3/16/23,14:00,7298,64714,6925,291,2318,0,1281,-14,229,4377,-4355,0,0,83064,7.5
3/16/23,15:00,7286,60315,6853,296,2290,0,1338,-254,19,4925,-4893,0,0,78176,12.12
3/16/23,16:00,7231,59291,7003,295,2294,0,1349,-312,3,5118,-5092,0,0,77179,11.7
3/16/23,17:00,7260,61038,7247,295,2291,0,1391,0,89,4885,-4854,0,0,79643,12.26
3/16/23,18:00,7289,62970,7473,295,2298,0,1310,-2,477,4893,-4860,0,0,82144,12.6
3/16/23,19:00,7293,64213,7314,296,2296,1,1234,0,692,4899,-4832,0,0,83405,12.82
3/16/23,20:00,7291,65016,7482,295,2301,2,1246,-1,319,5363,-5287,0,0,84025,13.18
3/16/23,21:00,7295,66112,7213,297,2316,1288,1258,0,250,5567,-5513,0,0,86083,14.55
3/16/23,22:00,7295,63174,7607,295,2321,7841,1244,-2,279,5881,-5838,0,0,90095,13.19
3/16/23,23:00,7296,62570,8252,295,2325,16865,1225,0,339,6298,-6247,0,0,99217,13.06
3/17/23,0:00,7293,61223,8399,295,2328,23411,1192,-17,388,6999,-6927,0,0,104585,12.42
3/17/23,1:00,7296,57509,7999,300,2357,26902,1298,-352,77,7164,-7098,0,0,103451,11.12
3/17/23,2:00,7295,55972,7451,302,2366,28344,1459,-1041,79,7226,-7164,0,0,102289,9.89
3/17/23,3:00,7296,53894,6551,299,2393,27442,1526,-1985,0,7716,-7686,0,0,97446,4.83
3/17/23,4:00,7297,59654,6607,300,2376,23223,1553,-625,300,7413,-7383,0,0,100713,10.49
3/17/23,5:00,7296,64470,6953,298,2381,17397,1601,0,249,7290,-7250,0,0,100685,11.33
3/17/23,6:00,7294,69614,7549,298,2351,10178,1585,0,1127,6991,-6951,0,0,100038,12.45
3/17/23,7:00,7294,75075,8801,301,2367,3861,1486,0,1750,6373,-6330,0,0,100978,14.31
3/17/23,8:00,7295,77562,9517,295,2372,554,1373,-4,2284,6715,-6676,0,0,101285,14.89
3/17/23,9:00,7292,78896,9828,298,2353,2,1222,0,2374,6718,-6673,0,0,102311,16.26
3/17/23,10:00,7288,77721,9394,296,2353,0,1185,0,1227,6449,-6403,0,0,99509,15.71
3/17/23,11:00,7289,75930,8782,295,2352,0,975,0,298,5797,-5741,0,0,95975,14.87
3/17/23,12:00,7292,72690,8277,297,2343,0,940,0,203,5774,-5728,0,0,92088,14
3/17/23,13:00,7291,69926,7545,293,2342,0,881,-5,56,5780,-5726,0,0,88382,13.84
3/17/23,14:00,7293,67147,7262,295,2332,0,843,-246,17,5405,-5347,0,0,84999,12.13
3/17/23,15:00,7294,62912,7273,299,2325,0,815,-662,10,4711,-4671,0,0,80305,11.11
3/17/23,16:00,7295,61656,7310,295,2320,0,783,-891,3,4673,-4641,0,0,78805,11.1
3/17/23,17:00,7294,63461,7420,298,2319,0,712,-926,10,4542,-4502,0,0,80629,11.42
3/17/23,18:00,7296,65148,7598,295,2337,0,698,-880,412,4511,-4472,0,0,82942,11.75
3/17/23,19:00,7295,65114,7835,296,2333,0,634,-880,724,4340,-4300,0,0,83391,11.68
3/17/23,20:00,7295,63948,7827,297,2322,3,702,-660,595,4246,-4214,0,0,82359,11.15
3/17/23,21:00,7295,62386,7526,296,2337,528,744,0,776,4898,-4854,0,0,81932,11.22
3/17/23,22:00,7296,63322,7611,295,2323,2816,783,0,757,5078,-5039,0,0,85241,12.73
3/17/23,23:00,7294,65571,7967,295,2295,6398,787,0,1152,5105,-5043,0,0,91821,14.23
3/18/23,0:00,7297,65638,8188,297,2240,9986,815,0,1221,5546,-5478,211,0,95748,14.72
3/18/23,1:00,7293,62503,8063,298,2256,13222,828,-2,846,5722,-5649,932,0,95379,14.18
3/18/23,2:00,7295,60751,7884,296,2266,15044,880,-292,606,5833,-5767,1423,0,94798,11.51
3/18/23,3:00,7296,59330,7579,297,2275,15068,931,-629,416,6181,-6124,2026,0,92620,7.72
3/18/23,4:00,7294,60296,7414,297,2261,13857,1078,-866,702,6130,-6076,1975,0,92387,9.16
3/18/23,5:00,7294,60045,7493,298,2263,13168,1133,-1258,649,5765,-5708,1254,0,91142,9.24
3/18/23,6:00,7293,60341,7650,296,2228,11258,1247,-1050,1377,5828,-5781,675,0,90688,9.75
3/18/23,7:00,7293,61488,8507,297,2236,7112,1320,-146,3069,5795,-5735,0,0,91234,12.57
3/18/23,8:00,7289,67348,9449,295,2307,2067,1271,-8,3963,5351,-5280,0,0,94049,14.23
3/18/23,9:00,7289,71156,10170,298,2332,68,1231,0,4719,5138,-5039,0,0,97365,14.98
3/18/23,10:00,7291,70810,10300,297,2341,0,1139,0,4017,5001,-4893,0,0,96302,14.45
3/18/23,11:00,7295,70366,9724,298,2334,0,1093,0,2496,4884,-4802,0,0,93688,14.21
3/18/23,12:00,7296,68707,8683,297,2331,0,1021,0,1301,4605,-4529,0,0,89714,13.68
3/18/23,13:00,7296,66272,7749,296,2305,0,1041,0,695,4519,-4442,0,0,85731,11.76
3/18/23,14:00,7296,63281,7426,298,2311,0,1178,0,575,3756,-3682,0,0,82440,10.78
3/18/23,15:00,7294,58819,7336,297,2311,0,1303,-12,459,3879,-3791,0,0,77894,12.47
3/18/23,16:00,7297,57726,7360,298,2312,0,1404,-19,330,4132,-4045,0,0,76795,11.74
3/18/23,17:00,7295,59335,7840,298,2316,0,1490,-7,264,4580,-4454,0,0,78957,12.92
3/18/23,18:00,7294,60517,8439,295,2320,0,1477,0,901,4783,-4711,0,0,81315,12.58
3/18/23,19:00,7294,60945,8470,297,2315,0,1437,0,1469,4585,-4496,0,0,82314,13.37
3/18/23,20:00,7295,60813,8366,298,2310,4,1445,0,1916,4075,-3995,0,0,82528,11.91
3/18/23,21:00,7297,57711,7699,293,2279,2483,1394,0,1869,4255,-4221,0,0,81059,12.46
3/18/23,22:00,7297,46760,7106,298,2189,14269,1360,-359,991,4514,-4501,0,0,79923,5.22
3/18/23,23:00,7298,37985,6776,295,2065,27740,1340,-2844,0,6446,-6426,2156,82,80674,0.01
3/19/23,0:00,7296,33921,6635,296,2040,37939,1256,-7624,0,7053,-7034,4730,75,81775,0.01
3/19/23,1:00,7297,31997,6200,298,2030,44253,1162,-11641,0,7496,-7476,6633,92,81616,0.01
3/19/23,2:00,7298,31187,6087,295,2010,46607,1195,-13464,0,7251,-7232,8063,125,81234,0.01
3/19/23,3:00,7296,31664,5864,297,2013,46408,1286,-14593,0,7442,-7419,8531,269,80258,0.01
3/19/23,4:00,7297,32519,5955,299,2052,42995,1343,-14732,0,7116,-7097,8436,327,77746,0.01
3/19/23,5:00,7293,33849,6158,299,2042,37247,1356,-12667,0,7323,-7305,6217,181,75597,0.01
3/19/23,6:00,7295,37365,6575,297,2035,27172,1515,-7587,0,7160,-7143,3793,168,74683,0.01
3/19/23,7:00,7295,44674,7688,294,2095,15327,1772,-2428,280,6535,-6509,0,0,77024,2.26
3/19/23,8:00,7293,57096,8982,295,2242,3567,1684,-367,1764,5740,-5655,0,0,82642,12.49
3/19/23,9:00,7294,65036,10026,297,2298,65,1589,0,2820,5957,-5867,0,0,89515,14.04
3/19/23,10:00,7294,66029,9977,296,2304,0,1484,0,2690,6110,-5991,0,0,90192,14.15
3/19/23,11:00,7295,66136,9052,299,2301,0,1552,0,2253,6040,-5929,0,0,88997,13.99
3/19/23,12:00,7293,64272,8170,297,2306,0,1608,0,1830,6048,-5939,0,0,85883,13.7
3/19/23,13:00,7293,61604,7270,297,2304,0,1646,-8,965,6046,-5979,0,0,81437,12.68
3/19/23,14:00,7293,59531,6881,297,2313,0,1634,0,593,5374,-5334,0,0,78581,11.71
3/19/23,15:00,7296,56263,6771,297,2316,0,1552,-20,343,4925,-4899,0,0,74844,10.57
3/19/23,16:00,7294,56108,6869,296,2320,0,1556,-23,242,4773,-4741,0,0,74691,10.06
3/19/23,17:00,7295,58546,7136,298,2312,0,1498,-17,396,4924,-4892,0,0,77496,10.47
3/19/23,18:00,7294,61154,7480,294,2317,0,1376,-1,680,5124,-5091,0,0,80626,10.75
3/19/23,19:00,7296,62604,7838,297,2314,0,1265,0,1082,5429,-5361,0,0,82764,11.22
3/19/23,20:00,7298,64061,8498,297,2306,13,1202,0,1734,5312,-5227,0,0,85494,11.68
3/19/23,21:00,7296,65413,8897,293,2264,2871,1165,0,1616,5796,-5722,0,0,89890,12.48
3/19/23,22:00,7297,57176,8725,297,2202,14866,1167,-19,1082,6267,-6221,0,0,92838,9.56
3/19/23,23:00,7297,50282,8492,296,2152,29835,1236,-1018,334,7519,-7439,156,3,98984,9.32
3/20/23,0:00,7301,43708,8118,300,2112,42084,1163,-2692,97,7911,-7832,419,57,102268,7.15
3/20/23,1:00,7303,40495,6898,303,2124,48314,1087,-5055,0,8190,-8143,1880,82,101515,1
3/20/23,2:00,7297,39576,6288,304,2144,50125,1084,-6142,0,7920,-7892,2447,96,100701,0.51
3/20/23,3:00,7295,38332,6186,302,2149,48448,1115,-8553,13,7786,-7761,1575,83,95311,0.01
3/20/23,4:00,7296,40688,6079,302,2139,43791,1122,-4907,649,7216,-7203,869,68,97171,1.29
3/20/23,5:00,7295,44109,6364,297,2092,35752,1065,-2158,1180,6941,-6920,280,35,96018,7.38
3/20/23,6:00,7293,51674,7323,297,2084,23987,976,-496,1332,5116,-5077,129,40,94506,9.86
3/20/23,7:00,7295,63520,8950,292,2164,10808,869,-597,1986,4303,-4221,0,0,95367,10.27
3/20/23,8:00,7295,69607,10055,296,2299,1857,752,-231,3655,4792,-4709,0,0,95669,12.92
3/20/23,9:00,7295,72159,10799,296,2317,19,697,0,4852,5960,-5876,0,0,98515,14.07
3/20/23,10:00,7296,71944,10344,296,2315,0,680,0,3449,5950,-5893,0,0,96379,13.88
3/20/23,11:00,7297,71421,9142,295,2316,0,739,0,2079,5651,-5599,0,0,93341,13.84
3/20/23,12:00,7298,69263,8012,296,2321,0,792,-3,1669,5255,-5203,0,0,89696,12.7
3/20/23,13:00,7297,66933,7461,296,2314,0,847,0,946,4858,-4806,0,0,86146,12
3/20/23,14:00,7297,64335,7153,296,2319,0,897,0,493,4300,-4255,0,0,82836,11.13
3/20/23,15:00,7298,60627,6737,294,2321,0,883,-5,300,3786,-3765,0,0,78476,11.41
3/20/23,16:00,7299,59502,6728,295,2319,0,874,-31,256,3997,-3969,0,0,77272,11.26
3/20/23,17:00,7299,61351,6983,297,2331,0,833,-26,320,4098,-4074,0,0,79415,11.48
3/20/23,18:00,7296,63183,7541,294,2332,0,831,-21,427,4176,-4152,0,0,81906,11.59
3/20/23,19:00,7299,63830,7544,296,2322,0,847,-11,784,4008,-3968,0,0,82950,11.62
3/20/23,20:00,7298,63512,7570,293,2318,12,858,-1,805,4449,-4389,0,0,82726,11.57
3/20/23,21:00,7299,61185,7471,295,2296,2106,881,-4,635,5227,-5163,0,0,82230,10.41
3/20/23,22:00,7298,57932,7584,295,2236,9076,848,-304,86,5098,-5030,0,0,85119,9.76
3/20/23,23:00,7297,56102,7705,294,2207,16825,756,-246,559,5610,-5515,142,0,91593,7.52
3/21/23,0:00,7300,54096,7184,297,2241,23359,721,-415,722,5537,-5447,176,0,95597,6.3
3/21/23,1:00,7299,52180,6379,300,2264,26371,678,-499,610,4729,-4698,337,0,95612,2.51
3/21/23,2:00,7296,52017,6191,298,2256,26419,672,-754,538,4601,-4576,527,3,94957,4.83
3/21/23,3:00,7296,52200,6143,296,2258,23834,666,-1547,701,4343,-4313,495,3,91875,3
3/21/23,4:00,7298,57000,6443,297,2254,18489,684,-965,1656,5185,-5156,466,1,93183,6.8
3/21/23,5:00,7297,60195,6603,296,2227,12585,652,-237,1899,4952,-4915,362,1,91553,9.5
3/21/23,6:00,7297,63339,7301,293,2207,8151,579,-20,1953,4746,-4655,176,0,91190,9.74
3/21/23,7:00,7297,66903,8628,291,2233,3718,577,0,2670,4694,-4585,0,0,92425,11.57
3/21/23,8:00,7299,70906,9732,292,2315,682,544,-15,3057,5433,-5282,0,0,94963,12.92
3/21/23,9:00,7297,72147,10358,294,2316,17,600,0,4082,5491,-5338,0,0,97260,13.28
3/21/23,10:00,7296,71113,10097,292,2320,1,577,-16,3403,5496,-5350,0,0,95229,13.61
3/21/23,11:00,7297,70791,9380,291,2332,1,531,0,1747,5779,-5647,0,0,92499,12.64
3/21/23,12:00,7299,69705,8113,294,2329,0,558,-11,757,5506,-5438,0,0,89113,11.3
3/21/23,13:00,7302,66024,7277,293,2320,0,561,-13,611,5245,-5158,0,0,84463,10.93
3/21/23,14:00,7299,62808,7102,292,2328,0,522,-32,562,4974,-4882,0,0,80974,10.66
3/21/23,15:00,7298,58850,7229,293,2320,0,480,-407,304,4986,-4883,0,0,76472,10.68
3/21/23,16:00,7299,57786,7491,293,2321,0,501,-552,172,4721,-4653,0,0,75378,10.53
3/21/23,17:00,7298,59953,7697,293,2325,0,505,-411,179,4701,-4639,0,0,77900,10.84
3/21/23,18:00,7299,62026,8027,293,2316,0,530,-236,415,4624,-4579,0,0,80713,11.13
3/21/23,19:00,7299,62637,8249,293,2318,0,540,-240,713,4763,-4735,0,0,81836,11.22
3/21/23,20:00,7298,63214,8248,293,2318,14,553,-245,852,5115,-5076,0,0,82584,11.4
3/21/23,21:00,7298,62531,8107,296,2353,2381,590,-164,600,5905,-5865,0,0,84030,11.3
3/21/23,22:00,7299,55448,8124,297,2345,12986,562,-20,547,6562,-6486,0,0,87660,9.77
3/21/23,23:00,7297,50400,8811,292,2265,27036,513,-871,161,6779,-6662,0,0,96017,3.5
3/22/23,0:00,7297,45793,8393,294,2214,39009,475,-2821,0,7670,-7529,0,0,100793,7.15
3/22/23,1:00,7296,43288,8171,296,2253,47001,436,-7162,0,7805,-7656,659,0,101728,1.5
3/22/23,2:00,7296,41786,7887,300,2271,49910,432,-8489,0,7762,-7669,1809,0,101484,1.22
3/22/23,3:00,7298,39990,7063,309,2289,49791,471,-11160,0,7704,-7618,2022,0,96139,0.02
3/22/23,4:00,7297,42483,7057,307,2271,46632,465,-8040,0,7858,-7789,987,0,98540,4
3/22/23,5:00,7296,46073,7382,306,2235,39325,474,-5718,1,8537,-8460,85,0,97451,10.1
3/22/23,6:00,7296,52408,8221,301,2284,27293,515,-2941,23,7138,-6997,0,0,95545,10.56
3/22/23,7:00,7296,61716,9692,301,2341,12939,524,-542,716,6648,-6529,0,0,95098,11.09
3/22/23,8:00,7294,68862,10398,300,2349,2508,615,0,1495,5997,-5889,0,0,93925,13.12
3/22/23,9:00,7294,72048,10718,299,2327,29,740,-15,2497,6278,-6177,0,0,96038,13.79
3/22/23,10:00,7294,70278,10207,301,2327,1,914,-5,2077,6378,-6298,0,0,93471,13.6
3/22/23,11:00,7294,68774,9498,301,2328,0,1218,0,631,6224,-6156,0,0,90112,12.38
3/22/23,12:00,7294,65830,8644,302,2332,0,1584,0,376,6648,-6577,0,0,86433,11.29
3/22/23,13:00,7293,63252,7826,301,2324,0,1665,0,375,6646,-6568,0,0,83115,10.76
3/22/23,14:00,7296,60680,7499,303,2329,0,1758,0,242,6122,-6043,0,0,80187,10.44
3/22/23,15:00,7297,56532,7727,304,2329,0,1725,-447,21,6150,-6072,0,0,75564,10.32
3/22/23,16:00,7298,56156,7841,300,2328,0,1711,-1134,21,5949,-5884,0,0,74584,10.05
3/22/23,17:00,7298,57678,8049,304,2309,0,1720,-612,22,5713,-5641,0,0,76838,10.29
3/22/23,18:00,7299,59275,8258,301,2273,0,1725,-35,197,5218,-5150,0,0,79359,10.62
3/22/23,19:00,7297,59853,8318,300,2256,0,1784,-16,176,5217,-5132,0,0,80054,10.65
3/22/23,20:00,7298,59598,8193,301,2260,12,1779,-15,180,5704,-5611,0,0,79698,10.63
3/22/23,21:00,7299,59663,8151,301,2285,1161,1769,-115,65,6519,-6444,0,0,80656,10.68
3/22/23,22:00,7299,61199,8436,302,2285,4684,1751,-1059,151,6835,-6755,0,0,85126,11.22
