,,Hokuriku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Hokuriku
9/12/22,6:00,0,3362,996,0,74,643,2,0,0,0,-594,0,0,4483,43.27
9/12/22,7:00,0,3365,1072,0,80,474,1,0,52,0,-630,0,0,4413,45.41
9/12/22,8:00,0,3351,1286,0,81,253,1,0,98,0,-708,0,0,4361,61.49
9/12/22,9:00,0,3503,1233,0,82,67,1,0,98,0,-915,0,0,4068,53.46
9/12/22,10:00,0,3480,1047,0,81,1,1,0,98,0,-758,0,0,3949,42.59
9/12/22,11:00,0,3347,1059,0,82,1,1,0,54,0,-845,0,0,3699,40.28
9/12/22,12:00,0,3319,1053,0,81,0,5,0,0,0,-937,0,0,3521,39.21
9/12/22,13:00,0,3214,1007,0,80,0,6,0,0,0,-962,0,0,3346,33.85
9/12/22,14:00,0,3155,977,0,82,0,2,0,0,0,-1042,0,0,3173,28
9/12/22,15:00,0,3121,974,0,82,0,1,0,0,0,-1141,0,0,3037,20.24
9/12/22,16:00,0,2966,956,0,81,0,3,0,0,0,-1163,0,0,2843,21.97
9/12/22,17:00,0,2872,921,0,82,0,6,0,0,0,-1117,0,0,2763,18.24
9/12/22,18:00,0,2909,941,0,81,0,5,0,0,0,-1092,0,0,2844,19.26
9/12/22,19:00,0,2930,942,0,82,0,3,0,0,0,-1034,0,0,2922,21.56
9/12/22,20:00,0,2950,931,0,82,1,2,0,0,0,-1012,0,0,2954,20.12
9/12/22,21:00,0,2998,931,0,81,5,1,0,0,0,-1082,0,0,2933,21.23
9/12/22,22:00,0,3049,926,0,81,81,0,0,0,0,-1190,0,0,2948,21.61
9/12/22,23:00,0,3115,972,0,82,196,0,0,0,0,-1140,0,0,3225,21.59
9/13/22,0:00,0,3065,989,0,81,378,0,0,0,0,-767,0,0,3745,19.12
9/13/22,1:00,0,3192,1016,0,81,582,0,0,0,0,-695,0,0,4176,27.44
9/13/22,2:00,0,3194,1066,0,80,657,4,0,0,0,-690,0,0,4311,34.28
9/13/22,3:00,0,3252,1120,0,80,747,6,0,0,0,-785,0,0,4420,36.89
9/13/22,4:00,0,3222,1035,0,80,755,6,0,0,0,-796,0,0,4302,35.11
9/13/22,5:00,0,3362,1057,0,80,654,9,0,27,0,-682,0,0,4507,41.94
9/13/22,6:00,0,3412,1007,0,80,524,8,0,97,0,-652,0,0,4476,43.13
9/13/22,7:00,0,3480,1000,0,82,362,8,0,98,0,-645,0,0,4385,49.45
9/13/22,8:00,0,3508,1083,0,82,166,7,0,98,0,-640,0,0,4303,55.37
9/13/22,9:00,0,3390,1081,0,83,43,7,0,97,0,-682,0,0,4019,42.91
9/13/22,10:00,0,3467,1013,0,83,1,9,0,97,0,-748,0,0,3921,40.16
9/13/22,11:00,0,3357,832,0,82,1,14,0,90,0,-692,0,0,3684,39.14
9/13/22,12:00,0,3293,853,0,82,0,13,0,0,0,-724,0,0,3516,39.25
9/13/22,13:00,0,3238,806,0,83,0,9,0,0,0,-749,0,0,3387,34.98
9/13/22,14:00,0,3151,772,0,83,0,7,0,0,0,-809,0,0,3204,28.31
9/13/22,15:00,0,3121,741,0,83,0,8,0,0,0,-870,0,0,3083,23.33
9/13/22,16:00,0,3041,783,0,83,0,14,0,0,0,-1014,0,0,2907,27.05
9/13/22,17:00,0,3043,677,0,83,0,11,0,0,0,-981,0,0,2833,28
9/13/22,18:00,0,3137,718,0,83,0,11,0,0,0,-1025,0,0,2923,22.5
9/13/22,19:00,0,3154,790,0,82,0,16,-120,0,0,-929,0,0,2993,21.61
9/13/22,20:00,0,3147,737,0,83,1,21,-30,0,0,-936,0,0,3023,21.61
9/13/22,21:00,0,3149,769,0,83,3,25,0,0,0,-1022,0,0,3007,22.96
9/13/22,22:00,0,3020,807,0,83,53,28,0,0,0,-970,0,0,3021,22.09
9/13/22,23:00,0,3098,844,0,84,187,26,0,0,0,-974,0,0,3264,20.03
9/14/22,0:00,0,3197,813,0,81,351,30,0,0,0,-714,0,0,3758,20.24
9/14/22,1:00,0,3358,817,0,83,506,24,0,0,0,-696,0,0,4092,29.73
9/14/22,2:00,0,3442,782,0,82,758,24,0,0,0,-830,0,0,4258,34.41
9/14/22,3:00,0,3405,759,0,82,864,27,0,0,0,-797,0,0,4340,35.11
9/14/22,4:00,0,3288,726,0,82,904,31,0,0,0,-843,0,0,4188,34.11
9/14/22,5:00,0,3385,805,0,83,803,40,0,1,0,-776,0,0,4342,42.59
9/14/22,6:00,0,3423,815,0,81,588,46,0,98,0,-767,0,0,4285,46.11
9/14/22,7:00,0,3544,924,0,82,395,44,0,97,0,-886,0,0,4199,47.5
9/14/22,8:00,0,3571,1055,0,82,181,40,0,97,0,-906,0,0,4119,62.29
9/14/22,9:00,0,3428,1081,0,83,50,35,0,97,0,-938,0,0,3835,48
9/14/22,10:00,0,3447,992,0,83,1,30,0,65,0,-883,0,0,3735,46.29
9/14/22,11:00,0,3448,805,0,83,1,32,0,0,0,-844,0,0,3525,40.05
9/14/22,12:00,0,3389,761,0,82,0,27,0,0,0,-855,0,0,3405,37.53
9/14/22,13:00,0,3250,706,0,84,0,27,0,0,0,-834,0,0,3232,34.01
9/14/22,14:00,0,3145,632,0,84,0,25,0,0,0,-783,0,0,3103,28.33
9/14/22,15:00,0,3137,629,0,83,0,21,0,0,0,-896,0,0,2975,21.73
9/14/22,16:00,0,2979,608,0,83,0,16,0,0,0,-893,0,0,2792,21.56
9/14/22,17:00,0,3040,613,0,83,0,15,0,0,0,-1021,0,0,2730,20.12
9/14/22,18:00,0,3053,601,0,83,0,18,0,0,0,-938,0,0,2817,17.76
9/14/22,19:00,0,3039,631,0,83,0,18,0,0,0,-848,0,0,2923,19.05
9/14/22,20:00,0,3039,672,0,83,1,14,0,0,0,-859,0,0,2950,18.5
9/14/22,21:00,0,3042,633,0,84,3,11,0,0,0,-832,0,0,2942,21.71
9/14/22,22:00,0,3045,625,0,83,51,8,0,0,0,-885,0,0,2927,27
9/14/22,23:00,0,3114,622,0,83,213,6,0,0,0,-894,0,0,3144,22.96
9/15/22,0:00,0,3273,631,0,83,417,5,0,0,0,-747,0,0,3661,15.93
9/15/22,1:00,0,3508,656,0,83,537,2,0,0,0,-740,0,0,4046,27.81
9/15/22,2:00,0,3522,616,0,81,679,0,0,0,0,-691,0,0,4207,28.78
9/15/22,3:00,0,3736,624,0,82,744,0,0,0,0,-888,0,0,4298,34.66
9/15/22,4:00,0,3670,637,0,82,705,1,0,0,0,-904,0,0,4189,26.53
9/15/22,5:00,0,3709,663,0,83,601,1,0,1,0,-722,0,0,4336,39.59
9/15/22,6:00,0,3661,665,0,81,514,0,0,51,0,-618,0,0,4354,43.16
9/15/22,7:00,0,3631,794,0,82,407,1,0,97,0,-721,0,0,4291,43.12
9/15/22,8:00,0,3605,941,0,82,225,1,0,96,0,-710,0,0,4240,58.8
9/15/22,9:00,0,3588,972,0,83,53,6,0,96,0,-818,0,0,3980,59.05
9/15/22,10:00,0,3525,864,0,83,1,8,0,96,0,-716,0,0,3861,54.4
9/15/22,11:00,0,3519,714,0,83,1,10,0,15,0,-715,0,0,3627,42.26
9/15/22,12:00,0,3429,701,0,82,0,12,0,0,0,-783,0,0,3441,40.55
9/15/22,13:00,0,3355,656,0,84,0,16,0,0,0,-783,0,0,3328,34.28
9/15/22,14:00,0,3228,606,0,83,0,18,0,0,0,-760,0,0,3175,28.8
9/15/22,15:00,0,3129,609,0,83,0,16,0,0,0,-788,0,0,3049,22.19
9/15/22,16:00,0,2993,634,0,83,0,13,0,0,0,-851,0,0,2872,23.97
9/15/22,17:00,0,3051,621,0,83,0,11,0,0,0,-977,0,0,2788,23.17
9/15/22,18:00,0,3085,606,0,83,0,4,0,0,0,-925,0,0,2853,26.5
9/15/22,19:00,0,3097,627,0,84,0,2,0,0,0,-868,0,0,2942,25.5
9/15/22,20:00,0,3096,650,0,83,0,2,0,0,0,-867,0,0,2965,28
9/15/22,21:00,0,3060,647,0,82,4,2,0,0,0,-836,0,0,2959,28
9/15/22,22:00,0,3051,624,0,81,60,2,0,0,0,-859,0,0,2959,26.5
9/15/22,23:00,0,3091,602,0,81,201,1,0,0,0,-824,0,0,3152,18.1
9/16/22,0:00,0,3256,649,0,80,410,0,0,0,0,-676,0,0,3719,9.33
9/16/22,1:00,0,3476,731,0,79,590,0,0,0,0,-774,0,0,4102,12.19
9/16/22,2:00,0,3537,730,0,80,800,0,0,0,0,-846,0,0,4300,18.44
9/16/22,3:00,0,3545,761,0,79,849,1,0,0,0,-825,0,0,4410,15.36
9/16/22,4:00,0,3541,646,0,80,836,2,0,0,0,-815,0,0,4291,14.82
9/16/22,5:00,0,3697,743,0,80,742,1,0,0,0,-847,0,0,4416,34.92
9/16/22,6:00,0,3755,668,0,81,581,0,0,0,0,-697,0,0,4388,40.38
9/16/22,7:00,0,3759,830,0,80,408,1,0,2,0,-736,0,0,4344,40.59
9/16/22,8:00,0,3777,920,0,82,202,1,0,89,0,-847,0,0,4224,49.79
9/16/22,9:00,0,3691,856,0,83,46,1,0,89,0,-821,0,0,3945,61.22
9/16/22,10:00,0,3764,862,0,83,1,1,0,89,0,-953,0,0,3847,59.67
9/16/22,11:00,0,3754,728,0,83,1,2,0,50,0,-977,0,0,3642,47.78
9/16/22,12:00,0,3711,657,0,83,0,4,0,33,0,-1042,0,0,3446,37.2
9/16/22,13:00,0,3641,662,0,84,0,5,0,0,0,-1109,0,0,3282,34.11
9/16/22,14:00,0,3491,630,0,83,0,8,0,0,0,-1063,0,0,3149,31.5
9/16/22,15:00,0,3321,599,0,85,0,12,0,0,0,-1013,0,0,3003,23.53
9/16/22,16:00,0,2995,657,0,83,0,10,0,0,0,-949,0,0,2796,30.68
9/16/22,17:00,0,2904,632,0,83,0,11,0,0,0,-921,0,0,2710,29.57
9/16/22,18:00,0,2830,652,0,84,0,6,0,0,0,-818,0,0,2753,28.32
9/16/22,19:00,0,2878,629,0,85,0,3,0,0,0,-743,0,0,2851,33.37
9/16/22,20:00,0,2896,618,0,84,0,2,0,0,0,-750,0,0,2850,29.27
9/16/22,21:00,0,2929,612,0,84,4,7,0,0,0,-848,0,0,2789,31.5
9/16/22,22:00,0,2601,617,0,83,76,8,0,0,0,-702,0,0,2682,24.72
9/16/22,23:00,0,2578,630,0,84,316,4,0,0,0,-854,0,0,2758,23
9/17/22,0:00,0,2724,589,0,82,539,3,0,0,0,-871,0,0,3066,23
9/17/22,1:00,0,2821,625,0,83,661,0,0,0,0,-871,0,0,3319,23
9/17/22,2:00,0,2809,622,0,83,740,1,0,0,0,-781,0,0,3473,24.44
9/17/22,3:00,0,2720,666,0,83,850,1,0,0,0,-719,0,0,3602,23.44
9/17/22,4:00,0,2824,685,0,81,792,1,0,0,0,-787,0,0,3596,23.79
9/17/22,5:00,0,2978,705,0,83,729,1,0,0,0,-846,0,0,3649,30.07
9/17/22,6:00,0,2985,680,0,83,638,1,0,0,0,-779,0,0,3607,36.74
9/17/22,7:00,0,3014,697,0,82,461,3,0,47,0,-699,0,0,3605,40.55
9/17/22,8:00,0,3019,755,0,83,242,5,0,90,0,-614,0,0,3580,40.51
9/17/22,9:00,0,2980,807,0,83,47,12,0,89,0,-572,0,0,3446,39.37
9/17/22,10:00,0,2973,935,0,84,1,18,0,89,0,-693,0,0,3407,39.69
9/17/22,11:00,0,2892,848,0,83,1,17,0,89,0,-673,0,0,3256,42.08
9/17/22,12:00,0,2896,815,0,83,0,23,0,0,0,-719,0,0,3098,35.38
9/17/22,13:00,0,2868,693,0,84,0,31,0,0,0,-717,0,0,2958,35
9/17/22,14:00,0,2793,620,0,84,0,30,0,0,0,-696,0,0,2830,34.34
9/17/22,15:00,0,2692,606,0,84,0,20,0,0,0,-681,0,0,2720,28.25
9/17/22,16:00,0,2700,582,0,83,0,11,0,0,0,-852,0,0,2524,25.51
9/17/22,17:00,0,2460,629,0,83,0,4,0,0,0,-736,0,0,2440,20.78
9/17/22,18:00,0,2701,671,0,84,0,4,0,0,0,-916,0,0,2543,19.12
9/17/22,19:00,0,2795,662,0,82,0,5,0,0,0,-909,0,0,2634,21.95
9/17/22,20:00,0,2570,654,0,84,1,5,0,0,0,-682,0,0,2631,25.57
9/17/22,21:00,0,2721,693,0,84,3,3,0,0,0,-919,0,0,2585,23.5
9/17/22,22:00,0,2789,609,0,83,55,3,0,0,0,-1065,0,0,2474,19.69
9/17/22,23:00,0,2499,579,0,83,185,3,0,0,0,-797,0,0,2552,21.27
9/18/22,0:00,0,2767,605,0,83,333,0,0,0,0,-1024,0,0,2764,22.81
9/18/22,1:00,0,2569,611,0,82,582,3,0,0,0,-817,0,0,3030,23.5
9/18/22,2:00,0,2526,617,0,83,783,8,0,0,0,-797,0,0,3219,26.44
9/18/22,3:00,0,2714,575,0,83,794,8,0,0,0,-810,0,0,3364,28.82
9/18/22,4:00,0,2834,592,0,83,666,7,0,0,0,-773,0,0,3410,31.88
9/18/22,5:00,0,2961,647,0,82,442,6,0,0,0,-809,0,0,3329,34.94
9/18/22,6:00,0,3107,752,0,83,283,3,0,0,0,-907,0,0,3320,42.83
9/18/22,7:00,0,3029,609,0,83,189,4,0,0,0,-663,0,0,3251,44.09
9/18/22,8:00,0,3149,662,0,82,81,5,0,0,0,-748,0,0,3231,42.4
9/18/22,9:00,0,3145,748,0,84,17,7,0,3,0,-765,0,0,3238,41.71
9/18/22,10:00,0,3133,842,0,84,1,11,0,89,0,-889,0,0,3271,45
9/18/22,11:00,0,2917,866,0,83,1,18,0,89,0,-801,0,0,3173,42.38
9/18/22,12:00,0,2801,865,0,82,0,26,0,60,0,-792,0,0,3042,45
9/18/22,13:00,0,2891,696,0,83,0,28,0,60,0,-858,0,0,2900,42.19
9/18/22,14:00,0,2870,618,0,83,0,25,0,1,0,-840,0,0,2757,34.81
9/18/22,15:00,0,2692,587,0,83,0,27,0,0,0,-731,0,0,2659,27.8
9/18/22,16:00,0,2724,537,0,78,0,37,0,0,0,-863,0,0,2513,24.79
9/18/22,17:00,0,2677,547,0,77,0,48,0,0,0,-908,0,0,2441,21.51
9/18/22,18:00,0,2718,548,0,77,0,50,0,0,0,-876,0,0,2517,19.86
9/18/22,19:00,0,2692,609,0,80,0,58,0,0,0,-822,0,0,2616,23.41
9/18/22,20:00,0,2725,647,0,83,1,51,0,0,0,-861,0,0,2646,23.93
9/18/22,21:00,0,2832,577,0,83,5,55,0,0,0,-936,0,0,2615,24.94
9/18/22,22:00,0,2708,564,0,84,87,57,0,0,0,-894,0,0,2607,20.51
9/18/22,23:00,0,2751,553,0,83,221,56,0,0,0,-860,0,0,2804,17.1
9/19/22,0:00,0,2804,605,0,83,339,57,0,0,0,-723,0,0,3164,27.22
9/19/22,1:00,0,3068,632,0,83,340,67,0,0,0,-740,0,0,3450,36.15
9/19/22,2:00,0,3020,631,0,82,443,74,0,1,0,-672,0,0,3579,38.8
9/19/22,3:00,0,3221,650,0,82,448,70,0,49,0,-816,0,0,3704,35.12
9/19/22,4:00,0,3145,641,0,82,375,61,0,0,0,-650,0,0,3654,33.8
9/19/22,5:00,0,3252,702,0,82,342,61,0,0,0,-753,0,0,3685,36.38
9/19/22,6:00,0,3318,767,0,82,229,62,0,3,0,-774,0,0,3686,39.33
9/19/22,7:00,0,3241,832,0,82,134,65,0,89,0,-824,0,0,3619,37.15
9/19/22,8:00,0,3289,873,0,83,50,70,0,89,0,-869,0,0,3584,39.33
9/19/22,9:00,0,3386,752,0,82,12,61,0,89,0,-866,0,0,3516,45.01
9/19/22,10:00,0,3454,712,0,83,1,70,0,32,0,-849,0,0,3503,42.83
9/19/22,11:00,0,3344,652,0,83,1,68,0,0,0,-790,0,0,3358,38.33
9/19/22,12:00,0,3319,640,0,82,0,65,0,0,0,-863,0,0,3242,33.91
9/19/22,13:00,0,3281,629,0,83,0,31,0,0,0,-918,0,0,3105,29.93
9/19/22,14:00,0,3244,627,0,83,0,20,0,0,0,-1016,0,0,2958,33.13
9/19/22,15:00,0,3054,638,0,83,0,40,0,0,0,-1013,0,0,2802,26.22
9/19/22,16:00,0,2904,724,0,83,0,49,0,0,0,-1130,0,0,2629,20.86
9/19/22,17:00,0,2727,755,0,82,0,55,0,0,0,-1041,0,0,2579,18.51
9/19/22,18:00,0,2711,766,0,84,0,56,0,0,0,-980,0,0,2637,18.63
9/19/22,19:00,0,2602,715,0,84,0,46,0,0,0,-768,0,0,2679,21.23
9/19/22,20:00,0,2366,759,0,85,1,45,0,0,0,-576,0,0,2679,20.84
9/19/22,21:00,0,2636,727,0,84,1,38,0,0,0,-794,0,0,2692,19.57
9/19/22,22:00,0,2689,669,0,83,15,42,0,0,0,-819,0,0,2679,20.01
9/19/22,23:00,0,2900,706,0,83,62,39,0,0,0,-994,0,0,2796,19.63
9/20/22,0:00,0,2916,689,0,82,109,44,0,0,0,-642,0,0,3197,19.07
9/20/22,1:00,0,2945,674,0,83,167,44,0,0,0,-458,0,0,3455,20.79
9/20/22,2:00,0,2807,742,0,81,314,46,0,1,0,-507,0,0,3484,19.04
9/20/22,3:00,0,2754,785,0,83,317,47,0,49,0,-538,0,0,3496,21.89
9/20/22,4:00,0,2227,868,0,82,245,47,0,0,0,-159,0,0,3310,0.02
9/20/22,5:00,0,2444,856,0,82,199,44,0,0,0,-206,0,0,3420,1.01
9/20/22,6:00,0,2513,882,0,83,153,46,0,0,0,-249,0,0,3427,9.58
9/20/22,7:00,0,2707,903,0,82,112,43,0,3,0,-488,0,0,3362,16.59
9/20/22,8:00,0,2912,916,0,84,50,42,0,89,0,-723,0,0,3369,28.53
9/20/22,9:00,0,3017,911,0,84,12,38,0,89,0,-922,0,0,3229,33.91
9/20/22,10:00,0,3119,990,0,83,0,31,0,89,0,-1121,0,0,3192,33.93
9/20/22,11:00,0,2867,915,0,85,0,23,0,83,0,-941,0,0,3032,26.56
9/20/22,12:00,0,2777,926,0,84,0,23,0,0,0,-916,0,0,2893,21.24
9/20/22,13:00,0,2758,916,0,84,0,25,0,0,0,-989,0,0,2793,19.81
9/20/22,14:00,0,2634,918,0,85,0,24,0,0,0,-958,0,0,2702,17.59
9/20/22,15:00,0,2393,861,0,83,0,26,0,0,0,-739,0,0,2624,17.04
9/20/22,16:00,0,2040,802,0,83,0,29,0,0,0,-443,0,0,2512,17.29
9/20/22,17:00,0,2012,802,0,84,0,30,0,0,0,-452,0,0,2476,17.05
9/20/22,18:00,0,2042,785,0,83,0,29,0,0,0,-363,0,0,2576,18.34
9/20/22,19:00,0,2166,804,0,84,0,29,0,0,0,-333,0,0,2750,19.56
9/20/22,20:00,0,2530,764,0,83,0,26,0,0,0,-588,0,0,2815,23.44
9/20/22,21:00,0,2711,762,0,84,2,26,0,0,0,-756,0,0,2829,22.72
9/20/22,22:00,0,2302,752,0,84,30,21,0,0,0,-440,0,0,2749,16.52
9/20/22,23:00,0,2218,762,0,84,68,23,0,0,0,-357,0,0,2798,14.43
9/21/22,0:00,0,2384,790,0,83,98,23,0,0,0,-261,0,0,3118,7.42
9/21/22,1:00,0,2545,762,0,83,206,18,0,0,0,-279,0,0,3336,24.12
9/21/22,2:00,0,2277,830,0,84,415,23,0,0,0,-283,0,0,3347,22.97
9/21/22,3:00,0,2122,795,0,83,613,25,0,0,0,-300,0,0,3339,21.71
9/21/22,4:00,0,1842,748,0,83,729,26,0,0,0,-292,0,0,3137,1.01
9/21/22,5:00,0,1795,793,0,85,754,25,0,0,0,-177,0,0,3275,2
9/21/22,6:00,0,1958,829,0,83,651,29,0,0,0,-230,0,0,3319,6.21
9/21/22,7:00,0,2316,837,0,84,482,31,0,3,0,-455,0,0,3299,17.42
9/21/22,8:00,0,2450,910,0,83,242,35,0,98,0,-486,0,0,3331,21.78
9/21/22,9:00,0,2781,929,0,84,43,34,0,98,0,-763,0,0,3204,27.86
9/21/22,10:00,0,2823,1183,0,84,1,46,0,98,0,-1041,0,0,3193,23.06
9/21/22,11:00,0,2867,992,0,85,0,50,0,97,0,-1047,0,0,3045,22.34
9/21/22,12:00,0,2682,870,0,83,0,43,0,57,0,-822,0,0,2914,22
9/21/22,13:00,0,2620,806,0,84,0,40,0,0,0,-718,0,0,2831,20.45
9/21/22,14:00,0,2566,800,0,85,0,38,0,0,0,-722,0,0,2767,19.79
9/21/22,15:00,0,2460,765,0,83,0,37,0,0,0,-663,0,0,2682,16.77
9/21/22,16:00,0,2221,766,0,85,0,41,0,0,0,-559,0,0,2554,17.19
9/21/22,17:00,0,2059,782,0,84,0,50,0,0,0,-432,0,0,2543,16.87
9/21/22,18:00,0,2179,799,0,84,0,64,0,0,0,-460,0,0,2666,17
9/21/22,19:00,0,2479,796,0,84,0,63,0,0,0,-602,0,0,2820,17.59
9/21/22,20:00,0,2618,789,0,83,1,54,0,0,0,-674,0,0,2870,18.2
9/21/22,21:00,0,2635,809,0,84,1,47,0,0,0,-704,0,0,2872,19.23
9/21/22,22:00,0,2491,754,0,85,29,41,0,0,0,-601,0,0,2798,17.13
9/21/22,23:00,0,2533,768,0,84,75,33,0,0,0,-607,0,0,2886,17.31
9/22/22,0:00,0,2717,799,0,83,133,22,0,0,0,-567,0,0,3186,15.92
9/22/22,1:00,0,3043,811,0,84,206,11,0,0,0,-731,0,0,3424,20.18
9/22/22,2:00,0,2945,782,0,83,272,10,0,0,0,-614,0,0,3477,20.88
9/22/22,3:00,0,2776,762,0,84,279,2,0,0,0,-411,0,0,3491,19.91
9/22/22,4:00,0,2627,760,0,83,207,0,0,0,0,-366,0,0,3311,5.21
9/22/22,5:00,0,2843,802,0,83,150,0,0,0,0,-420,0,0,3458,15.56
9/22/22,6:00,0,2929,852,0,83,114,0,0,1,0,-494,0,0,3485,18.73
9/22/22,7:00,0,2801,943,0,84,78,1,0,98,0,-581,0,0,3424,20.46
9/22/22,8:00,0,2793,995,0,83,35,1,0,98,0,-604,0,0,3401,23.34
9/22/22,9:00,0,2865,1178,0,84,9,5,0,98,0,-962,0,0,3275,26.36
9/22/22,10:00,0,2877,1089,0,83,1,12,0,97,0,-936,0,0,3223,23.25
9/22/22,11:00,0,2941,938,0,85,1,16,0,12,0,-927,0,0,3065,23.11
9/22/22,12:00,0,2968,903,0,83,0,21,0,0,0,-1033,0,0,2943,21.97
9/22/22,13:00,0,2835,877,0,83,0,14,0,0,0,-956,0,0,2853,21.22
9/22/22,14:00,0,2640,813,0,84,0,9,0,0,0,-727,0,0,2819,17.44
9/22/22,15:00,0,2447,776,0,84,0,15,0,0,0,-582,0,0,2740,17.77
9/22/22,16:00,0,2018,771,0,84,0,8,0,0,0,-288,0,0,2593,1.05
9/22/22,17:00,0,2025,754,0,84,0,6,0,0,0,-295,0,0,2574,1.05
9/22/22,18:00,0,2125,777,0,84,0,7,0,0,0,-315,0,0,2677,0.65
9/22/22,19:00,0,2583,814,0,84,0,3,0,0,0,-660,0,0,2824,0.65
9/22/22,20:00,0,2788,766,0,85,1,2,0,0,0,-793,0,0,2848,3
9/22/22,21:00,0,2610,798,0,83,1,2,0,0,0,-707,0,0,2786,1.8
9/22/22,22:00,0,2152,771,0,84,17,3,0,0,0,-401,0,0,2626,0.02
9/22/22,23:00,0,2156,771,0,85,55,6,0,0,0,-402,0,0,2670,0.91
9/23/22,0:00,0,2234,831,0,83,102,12,0,0,0,-374,0,0,2888,8.59
9/23/22,1:00,0,2252,839,0,83,124,11,0,0,0,-234,0,0,3075,11.5
9/23/22,2:00,0,2313,833,0,83,118,9,0,0,0,-224,0,0,3132,16.35
9/23/22,3:00,0,2441,831,0,83,101,10,0,0,0,-289,0,0,3177,16.52
9/23/22,4:00,0,2454,793,0,83,76,14,0,0,0,-333,0,0,3088,16.57
9/23/22,5:00,0,2632,827,0,84,63,35,0,0,0,-520,0,0,3121,16.66
9/23/22,6:00,0,2706,799,0,83,64,40,0,0,0,-582,0,0,3110,16.85
9/23/22,7:00,0,2576,845,0,83,46,51,0,0,0,-533,0,0,3068,12.61
9/23/22,8:00,0,2686,904,0,83,23,29,0,1,0,-662,0,0,3063,16.32
9/23/22,9:00,0,2789,1041,0,83,5,18,0,97,0,-987,0,0,3046,19.79
9/23/22,10:00,0,2853,1047,0,83,1,25,0,99,0,-1070,0,0,3039,20.42
9/23/22,11:00,0,2860,1003,0,84,1,16,0,99,0,-1123,0,0,2941,20
9/23/22,12:00,0,2637,920,0,83,0,13,0,8,0,-821,0,0,2839,18.5
9/23/22,13:00,0,2389,859,0,83,0,8,0,0,0,-604,0,0,2736,16.68
9/23/22,14:00,0,2174,839,0,83,0,4,0,0,0,-412,0,0,2688,14.58
9/23/22,15:00,0,1738,817,0,84,0,3,0,0,0,-17,0,0,2625,8.86
9/23/22,16:00,0,1441,761,0,83,0,2,0,0,213,0,0,0,2501,19.58
9/23/22,17:00,0,1386,766,0,83,0,2,0,0,216,0,0,0,2453,18.27
9/23/22,18:00,0,1306,778,0,84,0,7,0,0,371,0,0,0,2545,16.61
9/23/22,19:00,0,1518,722,0,83,0,37,0,0,296,0,0,0,2656,17.39
9/23/22,20:00,0,1723,764,0,83,1,56,0,0,59,0,0,0,2685,23.37
9/23/22,21:00,0,1575,724,0,84,1,38,0,0,183,0,0,0,2604,19.14
9/23/22,22:00,0,1349,738,0,83,33,22,0,0,231,0,0,0,2457,14.61
9/23/22,23:00,0,1278,767,0,84,146,15,0,0,175,0,0,0,2466,2.32
9/24/22,0:00,0,1328,818,0,83,145,7,0,0,253,0,0,0,2634,0.01
9/24/22,1:00,0,1375,803,0,83,207,13,0,0,323,0,0,0,2804,0.01
9/24/22,2:00,0,1288,827,0,84,310,19,0,0,313,0,0,0,2840,0.01
9/24/22,3:00,0,1173,807,0,83,450,20,0,0,297,0,0,0,2831,0.01
9/24/22,4:00,0,982,792,0,83,533,23,0,0,346,0,0,0,2759,0.01
9/24/22,5:00,0,1010,775,0,83,561,24,0,0,261,0,0,0,2715,0.01
9/24/22,6:00,0,1030,826,0,84,514,19,0,0,220,0,0,0,2694,6.5
9/24/22,7:00,0,1142,900,0,83,426,14,0,0,66,0,0,0,2630,9.35
9/24/22,8:00,0,1439,1016,0,84,231,8,0,52,0,-156,0,0,2674,16.95
9/24/22,9:00,0,1589,968,0,84,32,6,0,98,0,-110,0,0,2667,17.23
9/24/22,10:00,0,1766,935,0,85,0,9,0,99,0,-205,0,0,2688,17.49
9/24/22,11:00,0,1646,930,0,85,0,6,0,53,0,-126,0,0,2594,17.25
9/24/22,12:00,0,1576,935,0,83,0,5,0,0,0,-108,0,0,2491,17.13
9/24/22,13:00,0,1354,894,0,84,0,4,0,0,61,0,0,0,2397,17.04
9/24/22,14:00,0,1198,890,0,84,0,2,0,0,153,0,0,0,2327,15.76
9/24/22,15:00,0,1289,857,0,83,0,2,0,0,26,0,0,0,2257,12.85
9/24/22,16:00,0,1360,864,0,85,0,4,0,0,0,-152,0,0,2161,11.36
9/24/22,17:00,0,1446,847,0,83,0,4,0,0,0,-262,0,0,2118,15.35
9/24/22,18:00,0,1611,850,0,85,0,4,0,0,0,-320,0,0,2229,15.93
9/24/22,19:00,0,1791,907,0,84,0,2,0,0,0,-405,0,0,2379,16.44
9/24/22,20:00,0,1845,903,0,84,0,6,0,0,0,-379,0,0,2459,16.31
9/24/22,21:00,0,1819,904,0,83,3,8,0,0,0,-407,0,0,2409,15.96
9/24/22,22:00,0,1480,908,0,84,86,10,0,0,0,-338,0,0,2230,3.72
9/24/22,23:00,0,1311,895,0,85,307,6,0,0,0,-433,0,0,2170,0.01
9/25/22,0:00,0,1169,872,0,83,556,4,0,0,0,-457,0,0,2226,0.01
