,,Kansai,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Kansai
1/18/23,9:00,4962,12175,2195,0,67,0,38,0,70,1001,0,0,0,20507,23.39
1/18/23,10:00,4961,12230,2032,0,67,0,45,0,0,628,0,0,0,19963,21.38
1/18/23,11:00,4961,12032,1485,0,67,0,56,0,30,718,0,0,0,19349,21.68
1/18/23,12:00,4960,11440,959,0,67,0,54,0,148,976,0,0,0,18603,20.5
1/18/23,13:00,4960,10137,759,0,67,0,47,0,136,1496,0,0,0,17602,19.38
1/18/23,14:00,4961,8810,677,0,67,0,42,0,125,2015,0,0,0,16696,18.19
1/18/23,15:00,4961,8803,604,0,67,0,51,-183,0,1426,0,0,0,15730,17.81
1/18/23,16:00,4961,9217,577,0,67,0,43,-191,0,666,0,0,0,15341,17.66
1/18/23,17:00,4962,9290,582,0,67,0,47,0,114,531,0,0,0,15594,17.57
1/18/23,18:00,4962,9646,515,0,67,0,56,0,78,382,0,0,0,15706,17.56
1/18/23,19:00,4961,9834,506,0,67,0,58,-246,0,544,0,0,0,15725,17.76
1/18/23,20:00,4961,9827,523,0,67,0,56,-253,0,846,0,0,0,16026,17.79
1/18/23,21:00,4961,11222,773,0,67,0,47,-90,0,683,0,0,0,17662,20.1
1/18/23,22:00,4961,11804,1453,0,67,95,41,0,188,808,0,0,0,19418,20.99
1/18/23,23:00,4962,11814,1757,0,67,1031,15,0,271,1077,0,0,0,20995,20.99
1/19/23,0:00,4963,11730,1808,0,67,2430,15,0,163,396,0,0,0,21572,19.06
1/19/23,1:00,4963,11067,1085,0,67,3388,17,-41,0,449,0,0,0,20997,18.34
1/19/23,2:00,4962,10853,840,0,67,3615,37,-83,0,347,0,0,0,20639,15.94
1/19/23,3:00,4963,9856,683,0,67,3314,33,-465,0,873,0,0,0,19324,6.02
1/19/23,4:00,4962,10052,678,0,67,2998,28,0,123,714,0,0,0,19623,13.5
1/19/23,5:00,4962,9854,707,0,67,2273,23,0,8,1451,0,0,0,19344,18.25
1/19/23,6:00,4961,10942,788,0,67,1217,18,0,227,1063,0,0,0,19283,20.59
1/19/23,7:00,4962,11838,1215,0,67,320,12,0,125,1138,0,0,0,19678,20.57
1/19/23,8:00,4960,12364,2023,0,67,3,12,0,200,745,0,0,0,20374,23.32
1/19/23,9:00,4960,12207,2194,0,67,0,10,0,294,819,0,0,0,20552,23.27
1/19/23,10:00,4961,11948,2118,0,67,0,10,0,334,625,0,0,0,20065,20.94
1/19/23,11:00,4961,11490,1791,0,67,0,11,0,302,804,0,0,0,19427,20.83
1/19/23,12:00,4961,10972,1261,0,67,0,14,0,255,1308,0,0,0,18838,20.42
1/19/23,13:00,4961,9904,729,0,67,0,17,0,56,2055,0,0,0,17788,19.16
1/19/23,14:00,4962,9254,647,0,67,0,23,-230,0,2192,0,0,0,16915,18.22
1/19/23,15:00,4962,9278,579,0,67,0,32,-171,0,1154,0,0,0,15901,17.56
1/19/23,16:00,4962,9406,561,0,67,0,37,-200,0,597,0,0,0,15429,17.46
1/19/23,17:00,4962,9525,560,0,67,0,42,-122,0,680,0,0,0,15714,16.52
1/19/23,18:00,4962,9041,577,0,67,0,38,0,219,955,0,0,0,15858,16.02
1/19/23,19:00,4962,9208,506,0,67,0,36,0,247,743,0,0,0,15769,17
1/19/23,20:00,4963,9674,497,0,67,0,40,0,210,627,0,0,0,16077,17.59
1/19/23,21:00,4962,10940,521,0,67,0,46,0,93,1011,0,0,0,17640,19.38
1/19/23,22:00,4962,11960,969,0,67,97,66,0,252,1208,0,0,0,19582,21.15
1/19/23,23:00,4963,12270,1799,0,67,929,58,0,330,969,0,0,0,21384,20.92
1/20/23,0:00,4963,11645,1901,0,67,2146,56,0,201,916,0,0,0,21894,19.51
1/20/23,1:00,4962,11016,1363,0,67,3089,67,-805,0,1337,0,0,0,21097,17.31
1/20/23,2:00,4962,10708,750,0,67,3518,77,-497,0,1106,0,0,0,20692,14.88
1/20/23,3:00,4963,9621,679,0,67,3652,80,-557,0,982,0,0,0,19487,10
1/20/23,4:00,4963,9892,718,0,67,2809,83,0,238,1165,0,0,0,19935,13.15
1/20/23,5:00,4963,9623,1089,0,67,1970,80,0,13,1877,0,0,0,19682,17.31
1/20/23,6:00,4963,10321,1643,0,67,997,96,-85,0,1651,0,0,0,19652,17.71
1/20/23,7:00,4962,11045,2102,0,67,280,122,0,305,1201,0,0,0,20084,19.58
1/20/23,8:00,4963,11289,2212,0,67,3,130,0,335,1369,0,0,0,20368,21.69
1/20/23,9:00,4963,11805,2116,0,67,0,114,0,283,961,0,0,0,20309,21.39
1/20/23,10:00,4962,11959,1692,0,67,0,124,0,292,681,0,0,0,19778,18.92
1/20/23,11:00,4962,11695,1001,0,67,0,142,0,287,1043,0,0,0,19197,20.35
1/20/23,12:00,4962,11344,692,0,67,0,143,0,255,1086,0,0,0,18549,19.27
1/20/23,13:00,4961,10656,639,0,67,0,130,0,37,1230,0,0,0,17721,18.16
1/20/23,14:00,4961,9887,635,0,67,0,126,-186,0,1426,0,0,0,16917,17.41
1/20/23,15:00,4962,8933,474,0,67,0,117,-235,0,1642,0,0,0,15959,17.18
1/20/23,16:00,4961,8986,431,0,67,0,117,-228,0,1201,0,0,0,15535,17.14
1/20/23,17:00,4962,9011,427,0,67,0,110,-226,0,1346,0,0,0,15698,17
1/20/23,18:00,4962,9110,425,0,67,0,107,-229,0,1345,0,0,0,15788,17.12
1/20/23,19:00,4962,9025,410,0,67,0,81,-229,0,1186,0,0,0,15502,17.02
1/20/23,20:00,4962,8846,401,0,67,0,54,-252,0,1110,0,0,0,15188,17.28
1/20/23,21:00,4962,9307,415,0,67,0,59,-113,0,1081,0,0,0,15778,17.36
1/20/23,22:00,4962,9134,776,0,67,95,66,-103,0,2015,0,0,0,17013,18.82
1/20/23,23:00,4962,9404,1700,0,67,781,55,-137,0,1720,0,0,0,18552,18.01
1/21/23,0:00,4963,8918,1832,0,67,1811,48,-386,0,1807,0,0,0,19060,17.37
1/21/23,1:00,4962,8292,1163,0,67,2569,47,-1673,0,3165,0,0,0,18594,16.58
1/21/23,2:00,4961,8332,565,0,67,2762,57,-1598,0,3129,0,0,0,18276,12.49
1/21/23,3:00,4962,7967,542,0,67,2736,71,-2079,0,3354,0,0,0,17620,11.33
1/21/23,4:00,4961,7905,545,0,67,2646,77,-1968,0,3313,0,0,0,17546,11.87
1/21/23,5:00,4961,7882,590,0,67,1936,84,-1277,0,3138,0,0,0,17382,12.49
1/21/23,6:00,4961,8277,1033,0,67,1135,82,-289,0,2103,0,0,0,17370,14.51
1/21/23,7:00,4961,9115,1621,0,67,351,65,0,121,1525,0,0,0,17827,18.35
1/21/23,8:00,4961,9832,1937,0,67,5,48,0,145,1881,0,0,0,18876,21
1/21/23,9:00,4961,9813,1957,0,67,0,39,0,125,2403,0,0,0,19365,21.2
1/21/23,10:00,4961,9837,1827,0,67,0,42,0,134,2351,0,0,0,19220,20
1/21/23,11:00,4961,9945,1237,0,67,0,40,0,143,2524,0,0,0,18917,19.68
1/21/23,12:00,4961,9808,718,0,67,0,34,0,147,2569,0,0,0,18304,19.1
1/21/23,13:00,4962,8804,569,0,67,0,41,0,124,2756,0,0,0,17323,18.26
1/21/23,14:00,4962,8954,548,0,67,0,37,0,140,2024,0,0,0,16731,17.59
1/21/23,15:00,4963,8776,567,0,67,0,30,0,132,1410,0,0,0,15944,17.36
1/21/23,16:00,4962,8258,631,0,67,0,30,0,134,1312,0,0,0,15394,17.03
1/21/23,17:00,4963,7987,850,0,67,0,25,0,119,1445,0,0,0,15455,16.5
1/21/23,18:00,4962,7926,838,0,67,0,32,0,121,1517,0,0,0,15464,17
1/21/23,19:00,4962,7967,534,0,67,0,24,0,132,1423,0,0,0,15109,17.01
1/21/23,20:00,4963,7901,469,0,67,0,34,0,147,1258,0,0,0,14840,17.03
1/21/23,21:00,4962,8485,427,0,67,0,27,0,137,1212,0,0,0,15318,17.18
1/21/23,22:00,4962,9018,690,0,67,111,21,0,157,1348,0,0,0,16373,17.65
1/21/23,23:00,4962,8579,962,0,67,1053,29,0,285,1544,0,0,0,17480,16.99
1/22/23,0:00,4963,7049,1049,0,67,2491,29,0,119,1853,0,0,0,17621,12.55
1/22/23,1:00,4962,6355,640,0,67,3394,23,-804,0,2625,0,0,0,17262,16
1/22/23,2:00,4963,6023,495,0,67,3477,19,-1115,0,3109,0,0,0,17039,14.76
1/22/23,3:00,4963,5720,486,0,67,3216,20,-1191,0,3320,0,0,0,16602,12.76
1/22/23,4:00,4963,6126,498,0,67,2820,12,-1294,0,2975,0,0,0,16168,10.55
1/22/23,5:00,4963,6709,551,0,67,2377,15,-1143,0,2292,0,0,0,15831,2.51
1/22/23,6:00,4963,7543,672,0,67,1240,12,-435,0,1874,0,0,0,15935,2.25
1/22/23,7:00,4962,7918,1361,0,67,321,11,-17,0,1887,0,0,0,16510,16.68
1/22/23,8:00,4962,9152,1816,0,67,5,9,0,223,1746,0,0,0,17981,20.04
1/22/23,9:00,4961,9038,2030,0,67,0,22,0,177,2322,0,0,0,18618,19.32
1/22/23,10:00,4961,9462,2029,0,67,0,24,0,167,1881,0,0,0,18592,19.13
1/22/23,11:00,4962,9329,1898,0,67,0,7,0,167,1843,0,0,0,18273,19.06
1/22/23,12:00,4963,9199,1150,0,67,0,2,0,171,1927,0,0,0,17479,18.17
1/22/23,13:00,4963,9069,616,0,67,0,1,0,147,1419,0,0,0,16282,17.29
1/22/23,14:00,4963,8498,521,0,67,0,1,0,96,1254,0,0,0,15401,16.97
1/22/23,15:00,4963,7837,489,0,67,0,1,-403,0,1472,0,0,0,14426,16.5
1/22/23,16:00,4963,7839,481,0,67,0,2,-288,0,970,0,0,0,14035,16
1/22/23,17:00,4963,8083,471,0,67,0,4,-186,0,871,0,0,0,14274,15.58
1/22/23,18:00,4963,8338,463,0,67,0,8,0,116,585,0,0,0,14540,16.48
1/22/23,19:00,4963,8255,442,0,67,0,11,0,121,656,0,0,0,14515,17
1/22/23,20:00,4963,9004,459,0,67,0,9,-38,0,463,0,0,0,14927,17.58
1/22/23,21:00,4963,10703,542,0,67,0,11,-163,0,553,0,0,0,16675,18.58
1/22/23,22:00,4963,12086,937,0,67,55,24,-81,0,978,0,0,0,19029,22.83
1/22/23,23:00,4963,13149,1835,0,67,341,36,0,254,1071,0,0,0,21716,24.06
1/23/23,0:00,4963,13201,1907,0,67,675,32,0,401,2010,0,0,0,23256,24.56
1/23/23,1:00,4963,12509,1943,0,67,1133,22,0,199,2179,0,0,0,23016,22.47
1/23/23,2:00,4963,12249,1294,0,67,1532,9,0,26,2450,0,0,0,22592,22.24
1/23/23,3:00,4963,12271,1030,0,67,1347,6,-270,0,2053,0,0,0,21466,18.77
1/23/23,4:00,4963,12250,1084,0,67,1248,13,0,169,2036,0,0,0,21829,19.28
1/23/23,5:00,4962,12058,1261,0,67,1146,29,0,133,1837,0,0,0,21493,20.57
1/23/23,6:00,4963,12562,1687,0,67,703,50,0,17,1356,0,0,0,21404,20.27
1/23/23,7:00,4963,12767,2161,0,67,225,77,0,74,1203,0,0,0,21537,22.04
1/23/23,8:00,4963,13564,2062,0,67,6,70,0,14,844,0,0,0,21590,23.5
1/23/23,9:00,4964,13368,2045,0,67,0,79,0,51,745,0,0,0,21320,23.22
1/23/23,10:00,4964,13239,1908,0,67,0,71,0,67,306,0,0,0,20622,22.43
1/23/23,11:00,4962,13159,1295,0,67,0,33,0,0,279,0,0,0,19796,20.6
1/23/23,12:00,4963,12508,1025,0,67,0,36,0,88,425,0,0,0,19112,18.59
1/23/23,13:00,4962,11220,903,0,67,0,50,0,136,617,0,0,0,17955,17.18
1/23/23,14:00,4962,10198,818,0,67,0,64,-42,0,875,0,0,0,16942,17.1
1/23/23,15:00,4963,9166,732,0,67,0,63,-803,0,1526,0,0,0,15715,15.73
1/23/23,16:00,4963,8963,678,0,67,0,59,-917,0,1546,0,0,0,15358,15.35
1/23/23,17:00,4962,9212,590,0,67,0,58,-1145,0,1762,0,0,0,15506,13.51
1/23/23,18:00,4963,9129,586,0,67,0,73,-1189,0,1957,0,0,0,15585,15.37
1/23/23,19:00,4963,9077,571,0,67,0,83,-1090,0,1805,0,0,0,15476,13.51
1/23/23,20:00,4962,9566,576,0,67,0,83,-1060,0,1604,0,0,0,15799,17
1/23/23,21:00,4963,10483,722,0,67,0,53,-219,0,1254,0,0,0,17323,18.4
1/23/23,22:00,4964,11460,977,0,67,119,48,0,174,1224,0,0,0,19032,20.87
1/23/23,23:00,4963,12658,1504,0,67,800,59,0,378,521,0,0,0,20950,22.96
1/24/23,0:00,4964,12506,1694,0,67,1688,94,0,297,876,0,0,0,22185,21.44
1/24/23,1:00,4963,11525,1634,0,67,2350,113,0,170,1209,0,0,0,22033,18.87
1/24/23,2:00,4963,11361,1351,0,67,1988,124,0,201,1978,0,0,0,22034,18.32
1/24/23,3:00,4963,10772,993,0,67,1791,144,-323,0,2829,0,0,0,21236,17
1/24/23,4:00,4963,10766,974,0,67,2042,159,0,9,2906,0,0,0,21886,18.08
1/24/23,5:00,4962,11223,1038,0,67,1712,155,0,110,2561,0,0,0,21829,18.32
1/24/23,6:00,4962,12615,1420,0,67,1098,134,-117,0,1563,0,0,0,21741,20.36
1/24/23,7:00,4961,14515,1951,0,67,326,94,-16,0,792,0,0,0,22691,25.1
1/24/23,8:00,4961,14731,2125,0,67,7,84,0,222,1362,0,0,0,23558,30.4
1/24/23,9:00,4961,14726,2141,0,67,0,75,0,34,1664,0,0,0,23668,30.16
1/24/23,10:00,4961,14897,2080,0,67,0,69,0,0,1152,0,0,0,23227,26.88
1/24/23,11:00,4960,15204,1621,0,67,0,69,0,0,695,0,0,0,22616,23.41
1/24/23,12:00,4961,14837,1196,0,67,0,73,0,0,711,0,0,0,21845,22.52
1/24/23,13:00,4961,13998,1013,0,67,0,68,0,0,538,0,0,0,20645,18.68
1/24/23,14:00,4961,12918,913,0,67,0,78,-186,0,970,0,0,0,19721,18.2
1/24/23,15:00,4961,12550,724,0,67,0,79,-284,0,303,0,0,0,18400,17.32
1/24/23,16:00,4908,12699,679,0,67,0,73,-250,0,0,-439,0,0,17737,16.75
1/24/23,17:00,4896,12664,657,0,67,0,77,-248,0,0,-457,0,0,17656,15.5
1/24/23,18:00,4921,12656,652,0,67,0,73,-336,0,0,-469,0,0,17564,15
1/24/23,19:00,4947,12250,645,0,67,0,73,-508,0,0,-67,0,0,17406,16
1/24/23,20:00,4961,12200,646,0,67,0,84,-446,0,268,0,0,0,17780,16.54
1/24/23,21:00,4961,13246,691,0,67,0,81,-269,0,892,0,0,0,19669,21.27
1/24/23,22:00,4961,14037,921,0,67,70,76,-183,0,1713,0,0,0,21662,26.17
1/24/23,23:00,4962,14455,1579,0,67,537,80,0,0,2369,0,0,0,24049,28.25
1/25/23,0:00,4962,14894,1783,0,67,1046,86,0,88,2472,0,0,0,25399,25.83
1/25/23,1:00,4962,14325,1686,0,67,1525,101,0,0,2577,0,0,0,25242,22.22
1/25/23,2:00,4962,13935,1131,0,67,1927,113,-1,0,2784,0,0,0,24918,20.06
1/25/23,3:00,4963,12972,1003,0,67,1948,114,0,0,2617,0,0,0,23684,17.6
1/25/23,4:00,4962,12992,1029,0,67,1822,120,0,0,2631,0,0,0,23624,18.48
1/25/23,5:00,4961,13014,1219,0,67,1447,129,0,0,2434,0,0,0,23271,20.56
1/25/23,6:00,4961,13646,1675,0,67,896,131,0,0,1661,0,0,0,23038,22.69
1/25/23,7:00,4961,14258,2164,0,67,302,125,0,55,1392,0,0,0,23324,30.34
1/25/23,8:00,4961,14912,2267,0,67,8,101,0,101,1320,0,0,0,23737,44.43
1/25/23,9:00,4962,14832,2269,0,67,0,66,0,100,1373,0,0,0,23669,44.43
1/25/23,10:00,4962,14517,2113,0,67,0,45,0,3,1368,0,0,0,23076,43.14
1/25/23,11:00,4961,14611,1652,0,67,0,47,0,0,1061,0,0,0,22399,31.83
1/25/23,12:00,4962,13903,1105,0,67,0,52,0,0,1354,0,0,0,21443,24.19
1/25/23,13:00,4963,13615,949,0,67,0,45,0,0,470,0,0,0,20109,22.64
1/25/23,14:00,4962,12585,818,0,67,0,43,0,0,640,0,0,0,19115,20.95
1/25/23,15:00,4953,11876,712,0,67,0,32,0,0,484,0,0,0,18125,20.42
1/25/23,16:00,4901,12518,623,0,67,0,30,0,0,0,-653,0,0,17487,18.38
1/25/23,17:00,4930,12453,605,0,67,0,32,0,0,0,-635,0,0,17452,17.6
1/25/23,18:00,4956,12287,599,0,67,0,24,0,0,0,-564,0,0,17369,17.12
1/25/23,19:00,4959,12060,599,0,67,0,40,0,0,0,-488,0,0,17237,17.43
1/25/23,20:00,4960,12091,606,0,67,0,50,0,36,0,-132,0,0,17678,19.05
1/25/23,21:00,4961,13208,656,0,67,0,44,0,243,537,0,0,0,19716,23.26
1/25/23,22:00,4962,13601,937,0,67,110,41,0,127,1911,0,0,0,21755,29.74
1/25/23,23:00,4962,14295,1846,0,67,874,37,0,196,1706,0,0,0,23983,25.84
1/26/23,0:00,4962,13937,1966,0,67,1783,34,0,239,2260,0,0,0,25248,23.9
1/26/23,1:00,4962,13071,1730,0,67,2526,36,0,136,2279,0,0,0,24807,22.55
1/26/23,2:00,4963,12700,1455,0,67,2937,54,0,126,1883,0,0,0,24186,21.99
1/26/23,3:00,4963,12194,1023,0,67,2911,56,-216,0,1901,0,0,0,22900,17.72
1/26/23,4:00,4963,12306,1052,0,67,2695,46,0,27,1929,0,0,0,23085,18.97
1/26/23,5:00,4963,12281,1221,0,67,2127,40,0,116,1992,0,0,0,22806,20.27
1/26/23,6:00,4963,13055,1750,0,67,976,42,0,98,1578,0,0,0,22529,21.8
1/26/23,7:00,4963,13756,2173,0,67,290,26,0,159,1441,0,0,0,22874,24.02
1/26/23,8:00,4962,14357,2195,0,67,8,48,0,245,1402,0,0,0,23285,35.02
1/26/23,9:00,4963,14645,2130,0,67,0,36,0,230,1324,0,0,0,23395,34.25
1/26/23,10:00,4963,14301,1935,0,67,0,13,0,146,1325,0,0,0,22751,26.94
1/26/23,11:00,4963,14379,1443,0,67,0,13,0,132,1026,0,0,0,22023,24.41
1/26/23,12:00,4963,14202,993,0,67,0,22,0,136,865,0,0,0,21248,23.33
1/26/23,13:00,4963,13257,923,0,67,0,25,0,58,596,0,0,0,19889,20.74
1/26/23,14:00,4963,11867,844,0,67,0,14,0,50,1072,0,0,0,18877,20.64
1/26/23,15:00,4964,11463,713,0,67,0,12,-23,0,323,0,0,0,17519,17.38
1/26/23,16:00,4964,11490,693,0,67,0,18,0,0,0,-339,0,0,16892,16.99
1/26/23,17:00,4963,11262,675,0,67,0,23,0,0,0,-236,0,0,16754,16.18
1/26/23,18:00,4964,11480,667,0,67,0,13,0,0,0,-544,0,0,16648,16
1/26/23,19:00,4964,11222,670,0,67,0,5,0,0,0,-482,0,0,16446,16.87
1/26/23,20:00,4964,11458,691,0,67,0,1,0,0,0,-389,0,0,16793,17.66
1/26/23,21:00,4963,12439,800,0,67,0,0,0,0,308,0,0,0,18577,20.06
1/26/23,22:00,4964,13122,1601,0,67,47,2,-209,0,1080,0,0,0,20674,25.54
1/26/23,23:00,4963,14723,1877,0,67,276,3,-57,0,1595,0,0,0,23446,34.57
1/27/23,0:00,4963,15099,2048,0,67,443,3,0,280,2380,0,0,0,25283,37.14
1/27/23,1:00,4963,14610,2123,0,67,546,3,0,187,3040,0,0,0,25540,29.29
1/27/23,2:00,4963,14960,2110,0,67,641,8,0,130,2706,0,0,0,25585,25.36
1/27/23,3:00,4963,14235,1900,0,67,765,11,0,116,2569,0,0,0,24628,23.04
1/27/23,4:00,4963,13981,1957,0,67,960,34,0,112,2821,0,0,0,24895,24.51
1/27/23,5:00,4963,13449,1756,0,67,1060,42,0,116,2711,0,0,0,24165,23.59
1/27/23,6:00,4963,13705,1485,0,67,860,69,0,121,2115,0,0,0,23386,22.04
1/27/23,7:00,4963,14504,1443,0,67,286,105,0,62,1886,0,0,0,23316,25.39
1/27/23,8:00,4963,14957,1337,0,67,10,110,0,201,1658,0,0,0,23303,34.83
1/27/23,9:00,4963,14488,1322,0,67,0,137,0,336,1827,0,0,0,23140,36.07
1/27/23,10:00,4963,14098,1255,0,67,0,147,0,247,1695,0,0,0,22472,31.94
1/27/23,11:00,4962,13532,986,0,67,0,147,0,154,1901,0,0,0,21749,25.64
1/27/23,12:00,4962,13380,871,0,67,0,145,0,124,1394,0,0,0,20943,23.45
1/27/23,13:00,4962,12658,838,0,67,0,137,0,70,1066,0,0,0,19798,20.52
1/27/23,14:00,4961,11947,776,0,67,0,135,0,53,934,0,0,0,18873,20.05
1/27/23,15:00,4963,10700,429,0,67,0,137,0,148,1469,0,0,0,17913,17.91
1/27/23,16:00,4963,10238,368,0,67,0,137,0,211,1324,0,0,0,17309,17.41
1/27/23,17:00,4963,10035,354,0,67,0,137,0,177,1411,0,0,0,17144,17.26
1/27/23,18:00,4963,10186,349,0,67,0,136,-291,0,1419,0,0,0,16829,16.95
1/27/23,19:00,4964,10342,345,0,67,0,122,0,212,345,0,0,0,16396,15.67
1/27/23,20:00,4964,10118,340,0,67,0,113,0,217,399,0,0,0,16219,15.76
1/27/23,21:00,4963,10535,433,0,67,0,101,0,243,633,0,0,0,16976,17.02
1/27/23,22:00,4963,11135,871,0,67,98,86,0,175,1007,0,0,0,18402,17.88
1/27/23,23:00,4963,11206,1557,0,67,723,90,0,212,1799,0,0,0,20616,17.39
1/28/23,0:00,4963,10503,1659,0,67,1407,82,0,165,2732,0,0,0,21579,17.11
1/28/23,1:00,4963,9438,1667,0,67,1876,79,-44,0,3131,0,0,0,21177,16.27
1/28/23,2:00,4963,9440,1087,0,67,2314,76,-827,0,3559,0,0,0,20681,15.35
1/28/23,3:00,4963,9428,617,0,67,2228,83,-666,0,3170,0,0,0,19889,14.86
1/28/23,4:00,4963,9532,618,0,67,2063,89,-876,0,3093,0,0,0,19550,15
1/28/23,5:00,4964,9247,785,0,67,1650,104,-1207,0,3550,0,0,0,19159,16.18
1/28/23,6:00,4963,9649,1020,0,67,1030,98,-187,0,2450,0,0,0,19090,16.72
1/28/23,7:00,4963,10476,1414,0,67,360,105,0,164,1951,0,0,0,19500,18.59
1/28/23,8:00,4962,11732,1665,0,67,15,111,0,202,1730,0,0,0,20484,22.58
1/28/23,9:00,4962,11916,1989,0,67,0,110,0,160,1718,0,0,0,20923,22.91
1/28/23,10:00,4962,12743,1986,0,67,0,123,0,176,630,0,0,0,20687,21.74
1/28/23,11:00,4962,12854,1673,0,67,0,134,0,186,462,0,0,0,20339,21.53
1/28/23,12:00,4962,12403,1320,0,67,0,119,0,336,516,0,0,0,19723,21.45
1/28/23,13:00,4963,11932,906,0,67,0,124,0,179,575,0,0,0,18746,17.75
1/28/23,14:00,4963,11401,807,0,67,0,136,0,231,578,0,0,0,18183,17.09
1/28/23,15:00,4962,10276,695,0,67,0,123,0,135,1019,0,0,0,17277,17.36
1/28/23,16:00,4963,9547,690,0,67,0,94,0,192,1158,0,0,0,16713,16.99
1/28/23,17:00,4963,9304,697,0,67,0,68,0,259,1191,0,0,0,16549,16.69
1/28/23,18:00,4964,9090,819,0,67,0,79,0,191,1038,0,0,0,16248,16.25
1/28/23,19:00,4964,8696,943,0,67,0,76,0,125,944,0,0,0,15815,16.14
1/28/23,20:00,4964,8523,818,0,67,0,62,-128,0,1181,0,0,0,15487,15.9
1/28/23,21:00,4964,8844,876,0,67,0,56,-124,0,1347,0,0,0,16029,16.95
1/28/23,22:00,4964,9431,1243,0,67,120,51,0,213,1093,0,0,0,17182,17.2
1/28/23,23:00,4964,9703,1262,0,67,1021,40,0,393,1131,0,0,0,18582,16.92
1/29/23,0:00,4964,8969,633,0,67,2211,42,-215,0,2578,0,0,0,19249,13.84
1/29/23,1:00,4964,7503,486,0,67,3008,37,-875,0,3621,0,0,0,18811,9.71
1/29/23,2:00,4964,7050,447,0,67,3394,37,-1632,0,4059,0,0,0,18387,4.52
1/29/23,3:00,4963,7053,454,0,67,3167,34,-1872,0,4127,0,0,0,17994,5.41
1/29/23,4:00,4964,7121,462,0,67,2645,29,-1660,0,3822,0,0,0,17450,3.5
1/29/23,5:00,4964,7168,506,0,67,2076,46,-555,0,2808,0,0,0,17081,6.02
1/29/23,6:00,4964,7772,680,0,67,1245,49,0,124,2147,0,0,0,17049,16.13
1/29/23,7:00,4963,8685,1141,0,67,435,43,0,132,2132,0,0,0,17599,17.11
1/29/23,8:00,4963,9832,1804,0,67,17,38,0,202,2222,0,0,0,19144,21.99
1/29/23,9:00,4963,10384,2126,0,67,0,31,0,238,2276,0,0,0,20086,22.47
1/29/23,10:00,4963,11203,2122,0,67,0,30,0,280,1450,0,0,0,20114,20.21
1/29/23,11:00,4963,11197,1954,0,67,0,33,0,121,1503,0,0,0,19838,19.71
1/29/23,12:00,4963,10957,1605,0,67,0,38,0,121,1473,0,0,0,19224,17.48
1/29/23,13:00,4964,10453,1212,0,67,0,40,0,190,937,0,0,0,17862,16.77
1/29/23,14:00,4964,10219,788,0,67,0,39,0,206,705,0,0,0,16987,16.04
1/29/23,15:00,4964,9739,670,0,67,0,25,0,174,416,0,0,0,16056,16.74
1/29/23,16:00,4963,10098,643,0,67,0,22,0,123,0,-353,0,0,15563,15.32
1/29/23,17:00,4963,10362,597,0,67,0,14,0,107,0,-407,0,0,15703,15
1/29/23,18:00,4964,10229,543,0,67,0,12,0,34,0,-186,0,0,15662,15.01
1/29/23,19:00,4964,10165,546,0,67,0,12,0,0,0,-204,0,0,15550,15.76
1/29/23,20:00,4963,10476,547,0,67,0,13,0,0,0,-28,0,0,16039,16.58
1/29/23,21:00,4963,11875,595,0,67,0,12,0,131,530,0,0,0,18173,17.14
1/29/23,22:00,4963,12577,851,0,67,115,19,0,203,1743,0,0,0,20539,23.54
1/29/23,23:00,4964,13085,1767,0,67,824,48,0,426,1787,0,0,0,22967,20.98
1/30/23,0:00,4963,12269,1922,0,67,2103,71,0,233,2250,0,0,0,23879,17.57
1/30/23,1:00,4963,10949,1833,0,67,3056,92,0,312,2236,0,0,0,23509,16.64
1/30/23,2:00,4963,10086,1004,0,67,3400,116,0,125,3151,0,0,0,22913,16.64
1/30/23,3:00,4963,9940,871,0,67,3045,125,-432,0,3072,0,0,0,21652,10.31
1/30/23,4:00,4964,9936,985,0,67,2519,136,0,171,3195,0,0,0,21973,16.37
1/30/23,5:00,4964,10106,1373,0,67,1905,140,-160,0,3376,0,0,0,21770,16.87
1/30/23,6:00,4395,11444,1783,0,67,1131,134,0,540,2273,0,0,0,21767,16.84
1/30/23,7:00,4064,12874,2095,0,67,415,120,0,287,2211,0,0,0,22133,19.35
1/30/23,8:00,4063,13683,2220,0,67,18,110,0,144,2399,0,0,0,22704,23.82
1/30/23,9:00,4063,14263,2187,0,67,0,118,0,252,1971,0,0,0,22921,23.82
1/30/23,10:00,4063,14466,1959,0,67,0,107,0,242,1471,0,0,0,22375,23.47
1/30/23,11:00,4063,14140,1625,0,67,0,87,0,237,1465,0,0,0,21684,22.9
1/30/23,12:00,4063,14147,1145,0,67,0,63,0,289,1177,0,0,0,20950,22.33
1/30/23,13:00,4063,13516,869,0,67,0,46,0,141,982,0,0,0,19686,17.81
1/30/23,14:00,4063,12708,769,0,67,0,38,0,128,928,0,0,0,18700,17.11
1/30/23,15:00,4064,11671,703,0,67,0,33,0,163,817,0,0,0,17518,16.22
1/30/23,16:00,4065,11644,704,0,67,0,28,0,9,426,0,0,0,16942,15.67
